City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
2025,Manjacaze,MZ,-24.7117,33.8828,78.76,74,0,3.11,haze
2026,Blackfoot,US,43.1905,-112.345,19.18,96,77,3.96,Clear sky
2027,Burgeo,CA,47.6167,-57.6152,35.33,98,100,9.04,Clear sky
2028,Malartic,CA,48.1335,-78.1328,-20.09,100,43,3.44,heavy intensity rain
2029,Tairua,NZ,-37.0167,175.85,75.09,71,5,11.83,Clear sky
2030,Maunabo,PR,18.0072,-65.8993,76.82,84,91,11.07,Clear sky
2031,Afonso Bezerra,BR,-5.4983,-36.5056,77.7,78,63,9.82,Clear sky
2032,Muscat,OM,23.6139,58.5922,62.62,40,2,3.85,heavy intensity rain
2033,Hamamatsu,JP,34.7,137.7333,53.22,45,51,14,Clear sky
2034,Marienburg,PL,54.0359,19.0266,39.11,99,100,7.58,Clear sky
2035,Ilorin,NG,8.5,4.55,71.94,19,3,5.23,broken clouds
2036,Maniago,IT,46.1706,12.7078,39.58,93,0,5.75,Clear sky
2037,Paciran,ID,-6.8767,112.3761,85.59,67,82,7.02,Clear sky
2038,Balikpapan,ID,-1.2675,116.8289,79.79,94,40,2.3,few clouds
2039,Libertador General San Martin,AR,-23.8064,-64.7876,71.38,95,78,1.7,haze
2040,Pitelino,RU,54.5777,41.8145,19.58,93,100,9.44,Clear sky
2041,Salta,AR,-24.7859,-65.4117,70.57,79,75,1.99,Clear sky
2042,Vysokogornyy,RU,50.1167,139.15,0.72,87,100,6.35,heavy intensity rain
2043,Brynmawr,GB,51.8,-3.1833,47.21,96,100,12.5,Clear sky
2044,Arraias,BR,-12.9288,-46.9437,69.87,83,47,1.88,Clear sky
2045,Ust-Koksa,RU,50.2696,85.6108,5.38,88,68,1.28,broken clouds
2046,Pitsunda,GE,43.1592,40.3378,46.58,77,100,7.27,Clear sky
2047,Morros,BR,-9.4467,-46.3003,73.08,73,41,1.14,Clear sky
2048,Nahrin,AF,36.0649,69.1334,40.33,39,0,6.04,few clouds
2049,Camopi,GF,3.1655,-52.3158,71.31,100,100,2.01,haze
2050,Sokoni,TZ,-6.4333,39.55,80.89,79,100,11.77,Clear sky
2051,Katoro,TZ,-3.0203,31.8958,64.81,86,100,0.74,Clear sky
2052,Trzebiatow,PL,54.0615,15.2648,43.86,96,100,11.05,heavy intensity rain
2053,Russell,US,32.3502,-85.1999,68.13,96,100,3.44,Clear sky
2054,Bilyayivka,UA,46.4832,30.2168,25.29,78,7,8.86,Clear sky
2055,Turka,UA,49.1541,23.0297,26.26,92,100,8.03,broken clouds
2056,Filadelfia,US,39.9523,-75.1638,55.29,90,100,5.01,Clear sky
2057,Keita,NE,14.7551,5.7749,56.52,19,0,18.59,Clear sky
2058,Nautla,MX,20.2167,-96.7833,65.75,91,100,15.99,few clouds
2059,Gulbene,LV,57.1777,26.7529,14.52,99,82,4.25,haze
2060,Tortoli,IT,39.9256,9.6572,48.02,81,20,8.05,Clear sky
2061,Boyolangu,ID,-8.1181,111.8935,85.53,63,100,4.88,Clear sky
2062,Antanifotsy,MG,-19.65,47.3167,62.62,89,100,8.59,heavy intensity rain
2063,Sabya,SA,17.1495,42.6254,74.82,73,70,6.64,Clear sky
2064,Paoua,CF,7.2427,16.4406,63.27,20,28,5.84,Clear sky
2065,Lazurne,UA,46.084,32.5295,29.01,73,68,16.04,broken clouds
2066,Caraballeda,VE,10.6112,-66.8522,75.15,89,30,8.61,Clear sky
2067,Edd,ER,13.9297,41.6925,82.51,31,2,12.12,Clear sky
2068,Harvard,US,42.4222,-88.6137,16.92,77,35,9.15,few clouds
2069,Anito,PH,12.4497,125.2886,74.79,87,100,7.94,haze
2070,Businga,CD,3.3333,20.8833,66.33,59,91,0.6,Clear sky
2071,Chima,IN,30.6854,76.0863,51.31,92,96,6.93,Clear sky
2072,Sijunjung,ID,-0.6876,100.9537,81.1,83,74,2.66,heavy intensity rain
2073,Kurilsk,RU,45.2333,147.8833,22.14,80,100,18.37,Clear sky
2074,Gulu,UG,2.7746,32.299,73.04,41,100,3.4,Clear sky
2075,Massaguet,TD,12.4755,15.4365,60.84,19,57,12.12,broken clouds
2076,Blackwater,AU,-23.5833,148.8833,89.4,39,73,10.02,Clear sky
2077,Paignton,GB,50.4357,-3.5679,52.63,90,93,10,Clear sky
2078,Lao Cai,VN,22.4833,103.95,63.1,67,92,2.77,few clouds
2079,Bahia Honda,CU,22.9036,-83.1592,71.15,91,0,5.88,haze
2080,Mabaruma,GY,8.2,-59.7833,71.49,95,43,2.42,Clear sky
2081,Lahaina,US,20.8783,-156.6825,75.2,78,6,7.2,Clear sky
2082,Masallatah,LY,32.6167,14,48.97,89,0,6.22,heavy intensity rain
2083,Dinajpur,BD,25.6272,88.6386,57.36,88,100,15.19,Clear sky
2084,Havre-Saint-Pierre,CA,50.2334,-63.5986,9.19,66,100,13.8,Clear sky
2085,Osakarovka,KZ,50.565,72.5692,12.13,78,2,5.57,broken clouds
2086,Bella Vista,US,36.4295,-94.2316,17.47,83,100,1.01,Clear sky
2087,Amazar,RU,53.858,120.875,7.02,54,70,9.55,Clear sky
2088,Mahon,ES,39.8885,4.2658,48.76,93,0,6.91,few clouds
2089,Were Ilu,ET,10.6,39.4333,53.08,32,48,4.83,haze
2090,Knyaginino,RU,55.8228,45.0349,17.62,91,100,11.05,Clear sky
2091,Ati,TD,13.2154,18.3353,58.21,23,18,12.01,Clear sky
2092,Yabelo,ET,4.8833,38.0833,65.44,37,100,11.45,heavy intensity rain
2093,Pau Brasil,BR,-15.4642,-39.6511,69.1,98,34,1.59,Clear sky
2094,Ous,RU,60.9058,61.5186,2.07,99,94,3.42,Clear sky
2095,Gokak,IN,16.1667,74.8333,68.74,34,33,6.73,broken clouds
2096,Pocatello,US,42.8713,-112.4455,19.31,79,100,5.75,Clear sky
2097,Golden,US,39.7555,-105.2211,17.1,78,0,1.99,Clear sky
2098,Soure,BR,-0.7167,-48.5233,77.68,88,100,10.98,few clouds
2099,Bisira,PA,8.5196,-81.7115,56.71,94,55,5.84,haze
2100,Worland,US,44.0169,-107.9554,11.88,80,0,1.99,Clear sky
2101,Guacimo,CR,10.2104,-83.6807,79.38,91,14,2.89,Clear sky
2102,Salinopolis,BR,-0.6136,-47.3561,77.95,85,100,10.42,heavy intensity rain
2103,Bodden Town,KY,19.2833,-81.25,78.01,83,7,5.01,Clear sky
2104,Bani,DO,18.2833,-70.3333,70.75,78,17,11.23,Clear sky
2105,Kalaiya,NP,27.0327,85.0022,62.85,71,100,8.08,broken clouds
2106,Lazaro Cardenas,MX,17.9583,-102.2,69.71,81,0,4.5,Clear sky
2107,Inzhavino,RU,52.3185,42.4937,26.17,94,100,11.25,Clear sky
2108,Fairmont,US,39.4851,-80.1426,37.29,96,100,1.01,few clouds
2109,Avallon,FR,47.4833,3.9,40.75,93,100,9.37,haze
2110,Pengcheng,CN,36.4311,114.17,36.55,27,0,7.45,Clear sky
2111,Mazatlan,MX,23.2167,-106.4167,64.36,72,20,0,Clear sky
2112,Bardiyah,LY,31.7561,25.0865,53.53,62,46,28.21,heavy intensity rain
2113,Myitkyina,MM,25.3833,97.4,73.29,39,54,4,Clear sky
2114,Kango,GA,0.1943,10.0951,73.89,95,100,1.07,Clear sky
2115,Cordoba,AR,-31.4135,-64.1811,73.76,87,20,5.75,broken clouds
2116,Bundaberg,AU,-24.85,152.35,87.22,54,100,5.01,Clear sky
2117,Uporovo,RU,56.3109,66.2693,22.68,83,100,13.85,Clear sky
2118,Traralgon,AU,-38.1833,146.5333,70.9,55,67,5.88,few clouds
2119,Konotop,UA,51.2403,33.2026,14.81,96,94,9.51,haze
2120,Luchow,DE,52.9667,11.15,43.39,87,100,10.63,Clear sky
2121,Nchelenge,ZM,-9.3451,28.734,67.53,92,100,3.06,Clear sky
2122,Rura,IN,26.4833,79.9,64.38,53,0,7.65,heavy intensity rain
2123,Willowmore,ZA,-33.2926,23.4895,60.89,69,100,7.27,Clear sky
2124,Varzea Da Palma,BR,-17.5981,-44.7308,69.37,94,61,0.87,Clear sky
2125,Nishihara,JP,26.1842,127.7558,63.68,77,75,23.02,broken clouds
2126,Maningrida,AU,-12.0667,134.2667,86.81,64,100,13.15,Clear sky
2127,Macaubas,BR,-13.0194,-42.6986,67.91,81,57,1.77,Clear sky
2128,Senador Jose Porfirio,BR,-2.5908,-51.9542,73.67,97,99,3.06,few clouds
2129,Velyka Lepetykha,UA,47.1757,33.9436,25.81,85,98,14.43,haze
2130,Portree,GB,57.4129,-6.1942,42.85,87,98,20.27,Clear sky
2131,Bose,IT,45.4612,8.0137,40.24,82,12,2.93,Clear sky
2132,Palamos,ES,41.8484,3.1291,54.37,76,94,3.42,heavy intensity rain
2133,Klyuchevskiy,RU,53.5317,119.4519,4.26,60,76,3.69,Clear sky
2134,Abulug,PH,18.4453,121.4533,78.8,69,83,9.22,Clear sky
2135,Sheltozero,RU,61.3667,35.3667,-9.29,100,98,2.48,broken clouds
2136,Klisura,BG,42.7,24.45,21.6,78,46,2.59,Clear sky
2137,Vanavara,RU,60.34,102.2797,13.77,92,100,9.08,Clear sky
2138,Khuzhir,RU,53.1939,107.3397,9.99,85,100,6.93,few clouds
2139,Cafarnaum,BR,-11.6936,-41.4683,65.91,87,17,6.96,haze
2140,Pacifica,US,37.6138,-122.4869,55.11,82,20,3,Clear sky
2141,Capitao Poco,BR,-1.7464,-47.0594,71.33,98,99,2.91,Clear sky
2142,Ankpa,NG,7.3706,7.6253,66.56,22,1,1.74,heavy intensity rain
2143,Premia De Mar,ES,41.4921,2.3652,54.01,78,100,3,Clear sky
2144,Xiamen,CN,24.4798,118.0819,57.25,77,100,8.95,Clear sky
2145,Wufeng,CN,27.45,104.8333,30.79,94,100,4.41,broken clouds
2146,Boyuibe,BO,-20.4167,-63.2833,69.64,91,68,5.73,Clear sky
2147,Tadine,NC,-21.55,167.8833,77.34,90,100,4.85,Clear sky
2148,Tambun,ID,-6.2641,107.0712,92.03,70,40,3.44,few clouds
2149,Rosita,NI,13.9268,-84.4032,68.56,99,2,0.96,haze
2150,Mango,US,27.9797,-82.3065,68.86,85,0,1.99,Clear sky
2151,Hinatuan,PH,8.3722,126.3342,75.34,92,100,4.54,Clear sky
2152,Barashevo,RU,54.5325,42.8792,21.11,95,100,9.37,heavy intensity rain
2153,Boden,SE,65.8252,21.6886,8.6,95,100,8.66,Clear sky
